Log,LoggingLevel,Method
Setting block keys,info,<org.apache.hadoop.hdfs.security.token.block.BlockTokenSecretManager: void addKeys(org.apache.hadoop.hdfs.security.token.block.ExportedBlockKeys)>
Exporting access keys,debug,<org.apache.hadoop.hdfs.security.token.block.BlockTokenSecretManager: org.apache.hadoop.hdfs.security.token.block.ExportedBlockKeys exportKeys()>
Generating block token for  <*> ,debug,<org.apache.hadoop.hdfs.security.token.block.BlockTokenSecretManager: byte[] createPassword(org.apache.hadoop.hdfs.security.token.block.BlockTokenIdentifier)>
Updating block keys,info,<org.apache.hadoop.hdfs.security.token.block.BlockTokenSecretManager: boolean updateKeys()>
Could not send read status ( statusCode ) to datanode  <*> :  <*> ,info,<org.apache.hadoop.hdfs.RemoteBlockReader2: void sendReadResult(org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$Status)>
Reading empty packet at end of read,trace,<org.apache.hadoop.hdfs.RemoteBlockReader2: void readTrailingEmptyPacket()>
DFSClient readNextPacket got header  <*> ,trace,<org.apache.hadoop.hdfs.RemoteBlockReader2: void readNextPacket()>
Could not send read status ( statusCode ) to datanode  <*> :  <*> ,info,"<org.apache.hadoop.hdfs.RemoteBlockReader: void sendReadResult(org.apache.hadoop.hdfs.net.Peer,org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$Status)>"
DFSClient readChunk got header  $u ,debug,"<org.apache.hadoop.hdfs.RemoteBlockReader: int readChunk(long,byte[],int,int,byte[])>"
Unable to stop HTTP server for  this ,warn,<org.apache.hadoop.hdfs.qjournal.server.JournalNode: void stop(int)>
Initializing journal in directory  <*> ,info,"<org.apache.hadoop.hdfs.qjournal.server.JournalNode: org.apache.hadoop.hdfs.qjournal.server.Journal getOrCreateJournal(java.lang.String,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption)>"
Error reported on file  f ... exiting ,fatal,<org.apache.hadoop.hdfs.qjournal.server.JournalNode$ErrorReporter: void reportErrorOnFile(java.io.File)>
Updating lastPromisedEpoch from  <*>  to  newEpoch  for client  <*> ,info,<org.apache.hadoop.hdfs.qjournal.server.Journal: void updateLastPromisedEpoch(long)>
Updating lastWriterEpoch from  <*>  to  <*>  for client  <*> ,info,"<org.apache.hadoop.hdfs.qjournal.server.Journal: void startLogSegment(org.apache.hadoop.hdfs.qjournal.protocol.RequestInfo,long,int)>"
Client is requesting a new log segment  txid  though we are already writing  <*> .  Aborting the current segment in order to begin the new one. ,warn,"<org.apache.hadoop.hdfs.qjournal.server.Journal: void startLogSegment(org.apache.hadoop.hdfs.qjournal.protocol.RequestInfo,long,int)>"
Writing txid  firstTxnId - <*> ,trace,"<org.apache.hadoop.hdfs.qjournal.server.Journal: void journal(org.apache.hadoop.hdfs.qjournal.protocol.RequestInfo,long,long,int,byte[])>"
Sync of transaction range  firstTxnId - <*>  took  <*> ms ,warn,"<org.apache.hadoop.hdfs.qjournal.server.Journal: void journal(org.apache.hadoop.hdfs.qjournal.protocol.RequestInfo,long,long,int,byte[])>"
Formatting  this  with namespace info:  nsInfo ,info,<org.apache.hadoop.hdfs.qjournal.server.Journal: void format(org.apache.hadoop.hdfs.server.protocol.NamespaceInfo)>
Validating log segment  <*>  about to be  finalized ,info,"<org.apache.hadoop.hdfs.qjournal.server.Journal: void finalizeLogSegment(org.apache.hadoop.hdfs.qjournal.protocol.RequestInfo,long,long)>"
Starting upgrade of edits directory: .\n   old LV =  <*> ; old CTime =  <*> .\n   new LV =  <*> ; new CTime =  <*> ,info,<org.apache.hadoop.hdfs.qjournal.server.Journal: void doUpgrade(org.apache.hadoop.hdfs.server.common.StorageInfo)>
Finalizing upgrade for journal  <*> . <*> ,info,<org.apache.hadoop.hdfs.qjournal.server.Journal: void doFinalize()>
Rolling forward previously half-completed synchronization:  <*>  ->  <*> ,info,<org.apache.hadoop.hdfs.qjournal.server.Journal: void completeHalfDoneAcceptRecovery(org.apache.hadoop.hdfs.qjournal.protocol.QJournalProtocolProtos$PersistedRecoveryPaxosData)>
<*> ,alwaysAssert,"<org.apache.hadoop.hdfs.qjournal.server.Journal: void acceptRecovery(org.apache.hadoop.hdfs.qjournal.protocol.RequestInfo,org.apache.hadoop.hdfs.qjournal.protocol.QJournalProtocolProtos$SegmentStateProto,java.net.URL)>"
Synchronizing log  <*> : no current segment in place ,info,"<org.apache.hadoop.hdfs.qjournal.server.Journal: void acceptRecovery(org.apache.hadoop.hdfs.qjournal.protocol.RequestInfo,org.apache.hadoop.hdfs.qjournal.protocol.QJournalProtocolProtos$SegmentStateProto,java.net.URL)>"
Synchronizing log  <*> : old segment  <*>  is not the right length ,info,"<org.apache.hadoop.hdfs.qjournal.server.Journal: void acceptRecovery(org.apache.hadoop.hdfs.qjournal.protocol.RequestInfo,org.apache.hadoop.hdfs.qjournal.protocol.QJournalProtocolProtos$SegmentStateProto,java.net.URL)>"
Skipping download of log  <*> : already have up-to-date logs ,info,"<org.apache.hadoop.hdfs.qjournal.server.Journal: void acceptRecovery(org.apache.hadoop.hdfs.qjournal.protocol.RequestInfo,org.apache.hadoop.hdfs.qjournal.protocol.QJournalProtocolProtos$SegmentStateProto,java.net.URL)>"
Accepted recovery for segment  <*> :  <*> ,info,"<org.apache.hadoop.hdfs.qjournal.server.Journal: void acceptRecovery(org.apache.hadoop.hdfs.qjournal.protocol.RequestInfo,org.apache.hadoop.hdfs.qjournal.protocol.QJournalProtocolProtos$SegmentStateProto,java.net.URL)>"
Scanning storage  <*> ,info,<org.apache.hadoop.hdfs.qjournal.server.Journal: org.apache.hadoop.hdfs.server.namenode.FileJournalManager$EditLogFile scanStorageForLatestEdits()>
Latest log is  latestLog ,info,<org.apache.hadoop.hdfs.qjournal.server.Journal: org.apache.hadoop.hdfs.server.namenode.FileJournalManager$EditLogFile scanStorageForLatestEdits()>
No files in  <*> ,info,<org.apache.hadoop.hdfs.qjournal.server.Journal: org.apache.hadoop.hdfs.server.namenode.FileJournalManager$EditLogFile scanStorageForLatestEdits()>
Latest log  latestLog  has no transactions.  moving it aside and looking for previous log ,warn,<org.apache.hadoop.hdfs.qjournal.server.Journal: org.apache.hadoop.hdfs.server.namenode.FileJournalManager$EditLogFile scanStorageForLatestEdits()>
Edit log file  <*>  appears to be empty.  Moving it aside... ,info,<org.apache.hadoop.hdfs.qjournal.server.Journal: org.apache.hadoop.hdfs.qjournal.protocol.QJournalProtocolProtos$SegmentStateProto getSegmentInfo(long)>
getSegmentInfo( segmentTxId ):  <*>  ->  <*> ,info,<org.apache.hadoop.hdfs.qjournal.server.Journal: org.apache.hadoop.hdfs.qjournal.protocol.QJournalProtocolProtos$SegmentStateProto getSegmentInfo(long)>
Prepared recovery for segment  segmentTxId :  <*> ,info,"<org.apache.hadoop.hdfs.qjournal.server.Journal: org.apache.hadoop.hdfs.qjournal.protocol.QJournalProtocolProtos$PrepareRecoveryResponseProto prepareRecovery(org.apache.hadoop.hdfs.qjournal.protocol.RequestInfo,long)>"
Synchronizing log  <*>  from  url ,info,"<org.apache.hadoop.hdfs.qjournal.server.Journal: java.io.File syncLog(org.apache.hadoop.hdfs.qjournal.protocol.RequestInfo,org.apache.hadoop.hdfs.qjournal.protocol.QJournalProtocolProtos$SegmentStateProto,java.net.URL)>"
Failed to delete temporary file  <*> ,warn,<org.apache.hadoop.hdfs.qjournal.server.Journal$1: java.lang.Void run()>
Purging no-longer needed file  <*> ,info,"<org.apache.hadoop.hdfs.qjournal.server.JNStorage: void purgeMatching(java.io.File,java.util.List,long)>"
Unable to delete no-longer-needed data  f ,warn,"<org.apache.hadoop.hdfs.qjournal.server.JNStorage: void purgeMatching(java.io.File,java.util.List,long)>"
Formatting journal  <*>  with nsid:  <*> ,info,<org.apache.hadoop.hdfs.qjournal.server.JNStorage: void format(org.apache.hadoop.hdfs.server.protocol.NamespaceInfo)>
Closing journal storage for  <*> ,info,<org.apache.hadoop.hdfs.qjournal.server.JNStorage: void close()>
Validating request made by  <*>  /  <*> . This user is:  <*> ,debug,"<org.apache.hadoop.hdfs.qjournal.server.GetJournalEditServlet: boolean isValidRequestor(javax.servlet.http.HttpServletRequest,org.apache.hadoop.conf.Configuration)>"
SecondaryNameNode principal could not be added,debug,"<org.apache.hadoop.hdfs.qjournal.server.GetJournalEditServlet: boolean isValidRequestor(javax.servlet.http.HttpServletRequest,org.apache.hadoop.conf.Configuration)>"
isValidRequestor is comparing to valid requestor:  msg ,debug,"<org.apache.hadoop.hdfs.qjournal.server.GetJournalEditServlet: boolean isValidRequestor(javax.servlet.http.HttpServletRequest,org.apache.hadoop.conf.Configuration)>"
isValidRequestor is allowing:  <*> ,debug,"<org.apache.hadoop.hdfs.qjournal.server.GetJournalEditServlet: boolean isValidRequestor(javax.servlet.http.HttpServletRequest,org.apache.hadoop.conf.Configuration)>"
isValidRequestor is allowing other JN principal:  <*> ,debug,"<org.apache.hadoop.hdfs.qjournal.server.GetJournalEditServlet: boolean isValidRequestor(javax.servlet.http.HttpServletRequest,org.apache.hadoop.conf.Configuration)>"
isValidRequestor is rejecting:  <*> ,debug,"<org.apache.hadoop.hdfs.qjournal.server.GetJournalEditServlet: boolean isValidRequestor(javax.servlet.http.HttpServletRequest,org.apache.hadoop.conf.Configuration)>"
Received null remoteUser while authorizing access to GetJournalEditServlet,warn,"<org.apache.hadoop.hdfs.qjournal.server.GetJournalEditServlet: boolean isValidRequestor(javax.servlet.http.HttpServletRequest,org.apache.hadoop.conf.Configuration)>"
Received an invalid request file transfer request from  <*> :  <*> ,warn,"<org.apache.hadoop.hdfs.qjournal.server.GetJournalEditServlet: boolean checkStorageInfoOrSendError(org.apache.hadoop.hdfs.qjournal.server.JNStorage,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>"
Received non-NN/JN request for edits from  <*> ,warn,"<org.apache.hadoop.hdfs.qjournal.server.GetJournalEditServlet: boolean checkRequestorOrSendError(org.apache.hadoop.conf.Configuration,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>"
<*> <*> <*> <*>,waitForWriteQuorum,<org.apache.hadoop.hdfs.qjournal.client.QuorumOutputStream: void flushAndSync(boolean)>
Aborting  this ,warn,<org.apache.hadoop.hdfs.qjournal.client.QuorumOutputStream: void abort()>
selectInputStream manifests:\n <*> ,debug,"<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void selectInputStreams(java.util.Collection,long,boolean)>"
newEpoch( <*> ) responses:\n <*> ,debug,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void recoverUnfinalizedSegments()>
Starting recovery process for unclosed journal segments...,info,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void recoverUnfinalizedSegments()>
Successfully started new epoch  <*> ,info,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void recoverUnfinalizedSegments()>
"One of the loggers had a response, but no best logger was found.",<init>,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void recoverUnclosedSegment(long)>
Beginning recovery of unclosed segment starting at txid  segmentTxId ,info,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void recoverUnclosedSegment(long)>
Recovery prepare phase complete. Responses:\n <*> ,info,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void recoverUnclosedSegment(long)>
Using already-accepted recovery for segment starting at txid  segmentTxId :  <*> ,info,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void recoverUnclosedSegment(long)>
Using longest log:  <*> ,info,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void recoverUnclosedSegment(long)>
None of the responders had a log to recover:  <*> ,info,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void recoverUnclosedSegment(long)>
<*> <*>,waitForWriteQuorum,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void recoverUnclosedSegment(long)>
<*> <*>,waitForWriteQuorum,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void recoverUnclosedSegment(long)>
Purging remote journals older than txid  minTxIdToKeep ,info,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void purgeLogsOlderThan(long)>
firstTxId lastTxId,waitForWriteQuorum,"<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void finalizeLogSegment(long,long)>"
loggerFactory,<init>,"<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void <init>(org.apache.hadoop.conf.Configuration,java.net.URI,org.apache.hadoop.hdfs.server.protocol.NamespaceInfo,org.apache.hadoop.hdfs.qjournal.client.AsyncLogger$Factory)>"
txId layoutVersion,waitForWriteQuorum,"<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: org.apache.hadoop.hdfs.server.namenode.EditLogOutputStream startLogSegment(long,int)>"
Quorum journal URI \' uri \' has an even number  of Journal Nodes specified. This is not recommended! ,warn,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: java.util.List getLoggerAddresses(java.net.URI)>
Timed out waiting for response from loggers,<init>,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: boolean hasSomeData()>
msg . No responses yet. ,info,"<org.apache.hadoop.hdfs.qjournal.client.QuorumCall: void waitFor(int,int,int,int,java.lang.String)>"
msg . No responses yet. ,warn,"<org.apache.hadoop.hdfs.qjournal.client.QuorumCall: void waitFor(int,int,int,int,java.lang.String)>"
<*> <*>,addWriteEndToEndLatency,<org.apache.hadoop.hdfs.qjournal.client.IPCLoggerChannel$7: java.lang.Void call()>
<*> <*>,addWriteEndToEndLatency,<org.apache.hadoop.hdfs.qjournal.client.IPCLoggerChannel$7: java.lang.Void call()>
<*> <*>,addWriteRpcLatency,<org.apache.hadoop.hdfs.qjournal.client.IPCLoggerChannel$7: java.lang.Void call()>
<*> <*>,addWriteRpcLatency,<org.apache.hadoop.hdfs.qjournal.client.IPCLoggerChannel$7: java.lang.Void call()>
Took  <*> ms to send a batch of  <*>  edits ( <*>  bytes) to  remote journal  <*> ,warn,<org.apache.hadoop.hdfs.qjournal.client.IPCLoggerChannel$7: java.lang.Void call()>
Remote journal  <*>  failed to  write txns  <*> - <*> . Will try to write to this JN again after the next  log roll. ,warn,<org.apache.hadoop.hdfs.qjournal.client.IPCLoggerChannel$7: java.lang.Void call()>
Took  <*> ms to send a batch of  <*>  edits ( <*>  bytes) to  remote journal  <*> ,warn,<org.apache.hadoop.hdfs.qjournal.client.IPCLoggerChannel$7: java.lang.Void call()>
Restarting previously-stopped writes to  <*>  in segment starting at txid  <*> ,info,<org.apache.hadoop.hdfs.qjournal.client.IPCLoggerChannel$10: java.lang.Void call()>
Connecting to datanode  <*>  addr= <*> ,debug,"<org.apache.hadoop.hdfs.protocolPB.ClientDatanodeProtocolTranslatorPB: void <init>(org.apache.hadoop.hdfs.protocol.DatanodeID,org.apache.hadoop.conf.Configuration,int,boolean)>"
Connecting to datanode  <*>  addr= <*> ,debug,"<org.apache.hadoop.hdfs.protocolPB.ClientDatanodeProtocolTranslatorPB: org.apache.hadoop.hdfs.protocolPB.ClientDatanodeProtocolPB createClientDatanodeProtocolProxy(org.apache.hadoop.hdfs.protocol.DatanodeID,org.apache.hadoop.conf.Configuration,int,boolean,org.apache.hadoop.hdfs.protocol.LocatedBlock)>"
Sending DataTransferOp  <*> :  proto ,trace,"<org.apache.hadoop.hdfs.protocol.datatransfer.Sender: void send(java.io.DataOutputStream,org.apache.hadoop.hdfs.protocol.datatransfer.Op,com.google.protobuf.Message)>"
"SASL server doing encrypted handshake for peer = {}, datanodeId = {}",debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferServer: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair receive(org.apache.hadoop.hdfs.net.Peer,java.io.OutputStream,java.io.InputStream,int,org.apache.hadoop.hdfs.protocol.DatanodeID)>"
"SASL server skipping handshake in unsecured configuration for peer = {}, datanodeId = {}",debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferServer: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair receive(org.apache.hadoop.hdfs.net.Peer,java.io.OutputStream,java.io.InputStream,int,org.apache.hadoop.hdfs.protocol.DatanodeID)>"
"SASL server skipping handshake in secured configuration for peer = {}, datanodeId = {}",debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferServer: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair receive(org.apache.hadoop.hdfs.net.Peer,java.io.OutputStream,java.io.InputStream,int,org.apache.hadoop.hdfs.protocol.DatanodeID)>"
"SASL server doing general handshake for peer = {}, datanodeId = {}",debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferServer: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair receive(org.apache.hadoop.hdfs.net.Peer,java.io.OutputStream,java.io.InputStream,int,org.apache.hadoop.hdfs.protocol.DatanodeID)>"
"SASL server skipping handshake in secured configuration with no SASL protection configured for peer = {}, datanodeId = {}",debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferServer: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair receive(org.apache.hadoop.hdfs.net.Peer,java.io.OutputStream,java.io.InputStream,int,org.apache.hadoop.hdfs.protocol.DatanodeID)>"
Server using encryption algorithm  <*> ,debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferServer: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair getEncryptedStreams(org.apache.hadoop.hdfs.net.Peer,java.io.OutputStream,java.io.InputStream)>"
Server using cipher suite  <*> ,debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferServer: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair doSaslHandshake(java.io.OutputStream,java.io.InputStream,java.util.Map,javax.security.auth.callback.CallbackHandler)>"
"SASL client doing encrypted handshake for addr = {}, datanodeId = {}",debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferClient: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair send(java.net.InetAddress,java.io.OutputStream,java.io.InputStream,org.apache.hadoop.hdfs.security.token.block.DataEncryptionKey,org.apache.hadoop.security.token.Token,org.apache.hadoop.hdfs.protocol.DatanodeID)>"
"SASL client skipping handshake in unsecured configuration for addr = {}, datanodeId = {}",debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferClient: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair send(java.net.InetAddress,java.io.OutputStream,java.io.InputStream,org.apache.hadoop.hdfs.security.token.block.DataEncryptionKey,org.apache.hadoop.security.token.Token,org.apache.hadoop.hdfs.protocol.DatanodeID)>"
"SASL client skipping handshake in secured configuration with privileged port for addr = {}, datanodeId = {}",debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferClient: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair send(java.net.InetAddress,java.io.OutputStream,java.io.InputStream,org.apache.hadoop.hdfs.security.token.block.DataEncryptionKey,org.apache.hadoop.security.token.Token,org.apache.hadoop.hdfs.protocol.DatanodeID)>"
"SASL client skipping handshake in secured configuration with unsecured cluster for addr = {}, datanodeId = {}",debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferClient: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair send(java.net.InetAddress,java.io.OutputStream,java.io.InputStream,org.apache.hadoop.hdfs.security.token.block.DataEncryptionKey,org.apache.hadoop.security.token.Token,org.apache.hadoop.hdfs.protocol.DatanodeID)>"
"SASL client doing general handshake for addr = {}, datanodeId = {}",debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferClient: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair send(java.net.InetAddress,java.io.OutputStream,java.io.InputStream,org.apache.hadoop.hdfs.security.token.block.DataEncryptionKey,org.apache.hadoop.security.token.Token,org.apache.hadoop.hdfs.protocol.DatanodeID)>"
"SASL client skipping handshake in secured configuration with no SASL protection configured for addr = {}, datanodeId = {}",debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferClient: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair send(java.net.InetAddress,java.io.OutputStream,java.io.InputStream,org.apache.hadoop.hdfs.security.token.block.DataEncryptionKey,org.apache.hadoop.security.token.Token,org.apache.hadoop.hdfs.protocol.DatanodeID)>"
Client using encryption algorithm {},debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferClient: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair getEncryptedStreams(java.io.OutputStream,java.io.InputStream,org.apache.hadoop.hdfs.security.token.block.DataEncryptionKey)>"
"SASL client skipping handshake on trusted connection for addr = {}, datanodeId = {}",debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferClient: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair checkTrustAndSend(java.net.InetAddress,java.io.OutputStream,java.io.InputStream,org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataEncryptionKeyFactory,org.apache.hadoop.security.token.Token,org.apache.hadoop.hdfs.protocol.DatanodeID)>"
"Verifying QOP, requested QOP = {}, negotiated QOP = {}",debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil: void checkSaslComplete(org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslParticipant,java.util.Map)>"
"DataTransferProtocol not using SaslPropertiesResolver, no QOP found in configuration for {}",debug,<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil: org.apache.hadoop.security.SaslPropertiesResolver getSaslPropertiesResolver(org.apache.hadoop.conf.Configuration)>
"DataTransferProtocol using SaslPropertiesResolver, configured QOP {} = {}, configured class {} = {}",debug,<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil: org.apache.hadoop.security.SaslPropertiesResolver getSaslPropertiesResolver(org.apache.hadoop.conf.Configuration)>
Creating IOStreamPair of CryptoInputStream and CryptoOutputStream.,debug,"<org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil: org.apache.hadoop.hdfs.protocol.datatransfer.IOStreamPair createStreamPair(org.apache.hadoop.conf.Configuration,org.apache.hadoop.crypto.CipherOption,java.io.OutputStream,java.io.InputStream,boolean)>"
readNextPacket: dataPlusChecksumLen =  dataPlusChecksumLen  headerLen =  $i ,trace,"<org.apache.hadoop.hdfs.protocol.datatransfer.PacketReceiver: void doRead(java.nio.channels.ReadableByteChannel,java.io.InputStream)>"
"Failed to place enough replicas: expected size is  expectedSize  but only  <*>  storage types can be selected  (replication= $i , selected= <*> , unavailable= unavailables , removed= $u , policy= this ) ",warn,"<org.apache.hadoop.hdfs.protocol.BlockStoragePolicy: java.util.List chooseStorageTypes(short,java.lang.Iterable,java.util.EnumSet,boolean)>"
SocketCache disabled.,info,"<org.apache.hadoop.hdfs.PeerCache: void <init>(int,long)>"
"got IOException closing stale peer  <*> , which is  ageMs  ms old ",warn,"<org.apache.hadoop.hdfs.PeerCache: org.apache.hadoop.hdfs.net.Peer get(org.apache.hadoop.hdfs.protocol.DatanodeID,boolean)>"
error closing TcpPeerServer: ,error,<org.apache.hadoop.hdfs.net.TcpPeerServer: void close()>
error closing DomainPeerServer: ,error,<org.apache.hadoop.hdfs.net.DomainPeerServer: void close()>
Couldn\'t create proxy provider  failoverProxyProviderClass ,debug,"<org.apache.hadoop.hdfs.NameNodeProxies: org.apache.hadoop.hdfs.server.namenode.ha.AbstractNNFailoverProxyProvider createFailoverProxyProvider(org.apache.hadoop.conf.Configuration,java.net.URI,java.lang.Class,boolean,java.util.concurrent.atomic.AtomicBoolean)>"
Currently creating proxy using LossyRetryInvocationHandler requires NN HA setup,warn,"<org.apache.hadoop.hdfs.NameNodeProxies: org.apache.hadoop.hdfs.NameNodeProxies$ProxyAndInfo createProxyWithLossyRetryHandler(org.apache.hadoop.conf.Configuration,java.net.URI,java.lang.Class,int,java.util.concurrent.atomic.AtomicBoolean)>"
Unsupported protocol found when creating the proxy connection to NameNode:  <*> ,error,"<org.apache.hadoop.hdfs.NameNodeProxies: org.apache.hadoop.hdfs.NameNodeProxies$ProxyAndInfo createNonHAProxy(org.apache.hadoop.conf.Configuration,java.net.InetSocketAddress,java.lang.Class,org.apache.hadoop.security.UserGroupInformation,boolean,java.util.concurrent.atomic.AtomicBoolean)>"
Lease renewer daemon for  <*>  with renew id  id  executed ,debug,<org.apache.hadoop.hdfs.LeaseRenewer: void run(int)>
Lease renewer daemon for  <*>  with renew id  id  is not current ,debug,<org.apache.hadoop.hdfs.LeaseRenewer: void run(int)>
Lease renewer daemon for  <*>  with renew id  id  expired ,debug,<org.apache.hadoop.hdfs.LeaseRenewer: void run(int)>
Failed to renew lease for  <*>  for  <*>  seconds.  Aborting ... ,warn,<org.apache.hadoop.hdfs.LeaseRenewer: void run(int)>
Failed to renew lease for  <*>  for  <*>  seconds.  Will retry shortly ... ,warn,<org.apache.hadoop.hdfs.LeaseRenewer: void run(int)>
Did not renew lease for client  c ,debug,<org.apache.hadoop.hdfs.LeaseRenewer: void renew()>
Lease renewed for client  <*> ,debug,<org.apache.hadoop.hdfs.LeaseRenewer: void renew()>
Wait for lease checker to terminate,debug,<org.apache.hadoop.hdfs.LeaseRenewer: void interruptAndJoin()>
Lease renewer daemon for  <*>  with renew id  <*>  started ,debug,<org.apache.hadoop.hdfs.LeaseRenewer$1: void run()>
Lease renewer daemon for  <*>  with renew id  <*>  exited ,debug,<org.apache.hadoop.hdfs.LeaseRenewer$1: void run()>
<*>  is interrupted. ,debug,<org.apache.hadoop.hdfs.LeaseRenewer$1: void run()>
Lease renewer daemon for  <*>  with renew id  <*>  exited ,debug,<org.apache.hadoop.hdfs.LeaseRenewer$1: void run()>
Lease renewer daemon for  <*>  with renew id  <*>  exited ,debug,<org.apache.hadoop.hdfs.LeaseRenewer$1: void run()>
Mapped HA service delegation token for logical URI  haUri  to namenode  singleNNAddr ,debug,"<org.apache.hadoop.hdfs.HAUtil: void cloneDelegationTokenForLogicalUri(org.apache.hadoop.security.UserGroupInformation,java.net.URI,java.util.Collection)>"
No HA service delegation token found for logical URI  haUri ,debug,"<org.apache.hadoop.hdfs.HAUtil: void cloneDelegationTokenForLogicalUri(org.apache.hadoop.security.UserGroupInformation,java.net.URI,java.util.Collection)>"
Starting web server as:  <*> ,info,"<org.apache.hadoop.hdfs.DFSUtil: org.apache.hadoop.http.HttpServer2$Builder httpServerTemplateForNNAndJN(org.apache.hadoop.conf.Configuration,java.net.InetSocketAddress,java.net.InetSocketAddress,java.lang.String,java.lang.String,java.lang.String)>"
Starting Web-server for  name  at:  <*> ,info,"<org.apache.hadoop.hdfs.DFSUtil: org.apache.hadoop.http.HttpServer2$Builder httpServerTemplateForNNAndJN(org.apache.hadoop.conf.Configuration,java.net.InetSocketAddress,java.net.InetSocketAddress,java.lang.String,java.lang.String,java.lang.String)>"
Starting Web-server for  name  at:  <*> ,info,"<org.apache.hadoop.hdfs.DFSUtil: org.apache.hadoop.http.HttpServer2$Builder httpServerTemplateForNNAndJN(org.apache.hadoop.conf.Configuration,java.net.InetSocketAddress,java.net.InetSocketAddress,java.lang.String,java.lang.String,java.lang.String)>"
hadoop.ssl.enabled is deprecated. Please use dfs.http.policy.,warn,<org.apache.hadoop.hdfs.DFSUtil: org.apache.hadoop.http.HttpConfig$Policy getHttpPolicy(org.apache.hadoop.conf.Configuration)>
