Log,LoggingLevel,Method
JoinGroup failed: The group instance id {} has been fenced by another instance. Sent generation was {},error,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$JoinGroupResponseHandler: void handle(org.apache.kafka.common.requests.JoinGroupResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
JoinGroup failed due to fatal error: {},error,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$JoinGroupResponseHandler: void handle(org.apache.kafka.common.requests.JoinGroupResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
JoinGroup failed due to unsupported version error. Please unset field group.instance.id and retry to see if the problem resolves,error,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$JoinGroupResponseHandler: void handle(org.apache.kafka.common.requests.JoinGroupResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
JoinGroup failed due to non-fatal error: {}. Will set the member id as {} and then rejoin. Sent generation was {},debug,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$JoinGroupResponseHandler: void handle(org.apache.kafka.common.requests.JoinGroupResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
"JoinGroup failed due to non-fatal error: REBALANCE_IN_PROGRESS, which could indicate a replication timeout on the broker. Will retry.",info,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$JoinGroupResponseHandler: void handle(org.apache.kafka.common.requests.JoinGroupResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
JoinGroup failed due to unexpected error: {},error,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$JoinGroupResponseHandler: void handle(org.apache.kafka.common.requests.JoinGroupResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
Successfully authenticated client: authenticationID={}; authorizationID={}.,info,<org.apache.kafka.common.security.authenticator.SaslServerCallbackHandler: void handleAuthorizeCallback(javax.security.sasl.AuthorizeCallback)>
Initiating close operation.,debug,<org.apache.kafka.clients.admin.KafkaAdminClient: void close(java.time.Duration)>
Moving hard shutdown time forward.,debug,<org.apache.kafka.clients.admin.KafkaAdminClient: void close(java.time.Duration)>
Hard shutdown time is already earlier than requested.,debug,<org.apache.kafka.clients.admin.KafkaAdminClient: void close(java.time.Duration)>
Waiting for the I/O thread to exit. Hard shutdown in {} ms.,debug,<org.apache.kafka.clients.admin.KafkaAdminClient: void close(java.time.Duration)>
Kafka admin client closed.,debug,<org.apache.kafka.clients.admin.KafkaAdminClient: void close(java.time.Duration)>
Interrupted while joining I/O thread,debug,<org.apache.kafka.clients.admin.KafkaAdminClient: void close(java.time.Duration)>
mismatch in sending bytes over socket; expected: {} actual: {},error,<org.apache.kafka.common.record.MultiRecordsSend: long writeTo(org.apache.kafka.common.network.TransferableChannel)>
"Bytes written as part of multi-send call: {}, total bytes written so far: {}, expected bytes to write: {}",trace,<org.apache.kafka.common.record.MultiRecordsSend: long writeTo(org.apache.kafka.common.network.TransferableChannel)>
Unrecognized client authentication configuration {}.  Falling back to NONE.  Recognized client authentication configurations are {}.,warn,<org.apache.kafka.common.security.ssl.DefaultSslEngineFactory: org.apache.kafka.common.config.SslClientAuth createSslClientAuth(java.lang.String)>
Reordered incoming batch with sequence {} for partition {}. It was placed in the queue at position {},debug,"<org.apache.kafka.clients.producer.internals.RecordAccumulator: void insertInSequenceOrder(java.util.Deque,org.apache.kafka.clients.producer.internals.ProducerBatch)>"
{}: gauge suite is already closed.,trace,<org.apache.kafka.common.metrics.internals.IntGaugeSuite: void close()>
{}: closed {} metric(s).,trace,<org.apache.kafka.common.metrics.internals.IntGaugeSuite: void close()>
Skipping completed validation for partition {} which is not currently assigned.,debug,"<org.apache.kafka.clients.consumer.internals.SubscriptionState: java.util.Optional maybeCompleteValidation(org.apache.kafka.common.TopicPartition,org.apache.kafka.clients.consumer.internals.SubscriptionState$FetchPosition,org.apache.kafka.common.message.OffsetForLeaderEpochResponseData$EpochEndOffset)>"
Skipping completed validation for partition {} which is no longer expecting validation.,debug,"<org.apache.kafka.clients.consumer.internals.SubscriptionState: java.util.Optional maybeCompleteValidation(org.apache.kafka.common.TopicPartition,org.apache.kafka.clients.consumer.internals.SubscriptionState$FetchPosition,org.apache.kafka.common.message.OffsetForLeaderEpochResponseData$EpochEndOffset)>"
Skipping completed validation for partition {} since the current position {} no longer matches the position {} when the request was sent,debug,"<org.apache.kafka.clients.consumer.internals.SubscriptionState: java.util.Optional maybeCompleteValidation(org.apache.kafka.common.TopicPartition,org.apache.kafka.clients.consumer.internals.SubscriptionState$FetchPosition,org.apache.kafka.common.message.OffsetForLeaderEpochResponseData$EpochEndOffset)>"
"Truncation detected for partition {} at offset {}, resetting offset",info,"<org.apache.kafka.clients.consumer.internals.SubscriptionState: java.util.Optional maybeCompleteValidation(org.apache.kafka.common.TopicPartition,org.apache.kafka.clients.consumer.internals.SubscriptionState$FetchPosition,org.apache.kafka.common.message.OffsetForLeaderEpochResponseData$EpochEndOffset)>"
"Truncation detected for partition {} at offset {}, but no reset policy is set",warn,"<org.apache.kafka.clients.consumer.internals.SubscriptionState: java.util.Optional maybeCompleteValidation(org.apache.kafka.common.TopicPartition,org.apache.kafka.clients.consumer.internals.SubscriptionState$FetchPosition,org.apache.kafka.common.message.OffsetForLeaderEpochResponseData$EpochEndOffset)>"
"Truncation detected for partition {} at offset {}, resetting offset to the first offset known to diverge {}",info,"<org.apache.kafka.clients.consumer.internals.SubscriptionState: java.util.Optional maybeCompleteValidation(org.apache.kafka.common.TopicPartition,org.apache.kafka.clients.consumer.internals.SubscriptionState$FetchPosition,org.apache.kafka.common.message.OffsetForLeaderEpochResponseData$EpochEndOffset)>"
"Truncation detected for partition {} at offset {} (the end offset from the broker is {}), but no reset policy is set",warn,"<org.apache.kafka.clients.consumer.internals.SubscriptionState: java.util.Optional maybeCompleteValidation(org.apache.kafka.common.TopicPartition,org.apache.kafka.clients.consumer.internals.SubscriptionState$FetchPosition,org.apache.kafka.common.message.OffsetForLeaderEpochResponseData$EpochEndOffset)>"
Server response mentioned unknown topic {},warn,<org.apache.kafka.clients.admin.KafkaAdminClient$2: void handleResponse(org.apache.kafka.common.requests.AbstractResponse)>
Initiating connection to node {} using address {},debug,"<org.apache.kafka.clients.NetworkClient: void initiateConnect(org.apache.kafka.common.Node,long)>"
Error connecting to node {},warn,"<org.apache.kafka.clients.NetworkClient: void initiateConnect(org.apache.kafka.common.Node,long)>"
Successfully logged in.,info,<org.apache.kafka.common.security.authenticator.AbstractLogin: javax.security.auth.login.LoginContext login()>
Added sensor with name {},trace,"<org.apache.kafka.common.metrics.Metrics: org.apache.kafka.common.metrics.Sensor sensor(java.lang.String,org.apache.kafka.common.metrics.MetricConfig,long,org.apache.kafka.common.metrics.Sensor$RecordingLevel,org.apache.kafka.common.metrics.Sensor[])>"
Lost previously assigned partitions {},info,<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: java.lang.Exception invokePartitionsLost(java.util.SortedSet)>
The pause flag in partitions {} will be removed due to partition lost.,info,<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: java.lang.Exception invokePartitionsLost(java.util.SortedSet)>
User provided listener {} failed on invocation of onPartitionsLost for partitions {},error,<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: java.lang.Exception invokePartitionsLost(java.util.SortedSet)>
Requesting metadata update for partition {} since the position {} is missing the current leader node,debug,<org.apache.kafka.clients.consumer.internals.Fetcher: java.util.Map prepareFetchRequests()>
Skipping fetch for partition {} because node {} is awaiting reconnect backoff,trace,<org.apache.kafka.clients.consumer.internals.Fetcher: java.util.Map prepareFetchRequests()>
Skipping fetch for partition {} because previous request to {} has not been processed,trace,<org.apache.kafka.clients.consumer.internals.Fetcher: java.util.Map prepareFetchRequests()>
Added {} fetch request for partition {} at position {} to node {},debug,<org.apache.kafka.clients.consumer.internals.Fetcher: java.util.Map prepareFetchRequests()>
DescribeTransactions request for transactionalId `{}` failed because the coordinator is still in the process of loading state. Will retry,debug,"<org.apache.kafka.clients.admin.internals.DescribeTransactionsHandler: void handleError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.protocol.Errors,java.util.Map,java.util.List)>"
DescribeTransactions request for transactionalId `{}` returned error {}. Will attempt to find the coordinator again and retry,debug,"<org.apache.kafka.clients.admin.internals.DescribeTransactionsHandler: void handleError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.protocol.Errors,java.util.Map,java.util.List)>"
msg,info,"<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void info(java.lang.String,java.lang.Throwable)>"
"Skipping next batch expiry time update due to addition overflow: batch.createMs={}, deliveryTimeoutMs={}",warn,<org.apache.kafka.clients.producer.internals.RecordAccumulator: void maybeUpdateNextBatchExpiryTime(org.apache.kafka.clients.producer.internals.ProducerBatch)>
{} acquired,trace,<org.apache.kafka.common.security.authenticator.LoginManager: org.apache.kafka.common.security.authenticator.LoginManager acquire()>
"Internal server error on {}: server returned information about unknown correlation ID {}, requestHeader = {}",error,"<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: void handleResponses(long,java.util.List)>"
Internal server error on {}: ignoring call {} in correlationIdToCall that did not exist in callsInFlight,error,"<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: void handleResponses(long,java.util.List)>"
{} got response {},trace,"<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: void handleResponses(long,java.util.List)>"
{} handleResponse failed with {},trace,"<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: void handleResponses(long,java.util.List)>"
Failed to close consumer interceptor ,error,<org.apache.kafka.clients.consumer.internals.ConsumerInterceptors: void close()>
Determining if we should replace existing epoch {} with new epoch {} for partition {},trace,"<org.apache.kafka.clients.Metadata: boolean updateLastSeenEpochIfNewer(org.apache.kafka.common.TopicPartition,int)>"
Not replacing null epoch with new epoch {} for partition {},debug,"<org.apache.kafka.clients.Metadata: boolean updateLastSeenEpochIfNewer(org.apache.kafka.common.TopicPartition,int)>"
Updating last seen epoch from {} to {} for partition {},debug,"<org.apache.kafka.clients.Metadata: boolean updateLastSeenEpochIfNewer(org.apache.kafka.common.TopicPartition,int)>"
Not replacing existing epoch {} with new epoch {} for partition {},debug,"<org.apache.kafka.clients.Metadata: boolean updateLastSeenEpochIfNewer(org.apache.kafka.common.TopicPartition,int)>"
Committed offset {} for partition {},debug,"<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator$OffsetCommitResponseHandler: void handle(org.apache.kafka.common.requests.OffsetCommitResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
Offset commit failed on partition {} at offset {}: {},warn,"<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator$OffsetCommitResponseHandler: void handle(org.apache.kafka.common.requests.OffsetCommitResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
Offset commit failed on partition {} at offset {}: {},error,"<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator$OffsetCommitResponseHandler: void handle(org.apache.kafka.common.requests.OffsetCommitResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
OffsetCommit failed with {} due to group instance id {} fenced,info,"<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator$OffsetCommitResponseHandler: void handle(org.apache.kafka.common.requests.OffsetCommitResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
OffsetCommit failed with {}: {},info,"<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator$OffsetCommitResponseHandler: void handle(org.apache.kafka.common.requests.OffsetCommitResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
Not authorized to commit to topics {},error,"<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator$OffsetCommitResponseHandler: void handle(org.apache.kafka.common.requests.OffsetCommitResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
"Modification time of key store could not be obtained: , path, ",error,<org.apache.kafka.common.security.ssl.DefaultSslEngineFactory$FileBasedStore: java.lang.Long lastModifiedMs(java.lang.String)>
Kerberos return code could not be determined from {} due to {},trace,<org.apache.kafka.common.security.kerberos.KerberosError: org.apache.kafka.common.security.kerberos.KerberosError fromException(java.lang.Exception)>
"{}, resetting offset",info,"<org.apache.kafka.clients.consumer.internals.Fetcher: void handleOffsetOutOfRange(org.apache.kafka.clients.consumer.internals.SubscriptionState$FetchPosition,org.apache.kafka.common.TopicPartition)>"
"{}, raising error to the application since no reset policy is configured",info,"<org.apache.kafka.clients.consumer.internals.Fetcher: void handleOffsetOutOfRange(org.apache.kafka.clients.consumer.internals.SubscriptionState$FetchPosition,org.apache.kafka.common.TopicPartition)>"
Error executing interceptor onConsume callback,warn,<org.apache.kafka.clients.consumer.internals.ConsumerInterceptors: org.apache.kafka.clients.consumer.ConsumerRecords onConsume(org.apache.kafka.clients.consumer.ConsumerRecords)>
"Client requested disconnect from node {}, which is already disconnected",debug,<org.apache.kafka.clients.NetworkClient: void disconnect(java.lang.String)>
Client requested disconnect from node {},info,<org.apache.kafka.clients.NetworkClient: void disconnect(java.lang.String)>
Finished {} with session expiration in {} ms and session re-authentication on or after {} ms,debug,<org.apache.kafka.common.security.authenticator.SaslClientAuthenticator$ReauthInfo: void setAuthenticationEndAndSessionReauthenticationTimes(long)>
Finished {} with no session expiration and no session re-authentication,debug,<org.apache.kafka.common.security.authenticator.SaslClientAuthenticator$ReauthInfo: void setAuthenticationEndAndSessionReauthenticationTimes(long)>
"System property \'java.security.auth.login.config\' and Kafka SASL property \'sasl.jaas.config\' are not set, using default JAAS configuration.",debug,"<org.apache.kafka.common.security.JaasContext: org.apache.kafka.common.security.JaasContext defaultContext(org.apache.kafka.common.security.JaasContext$Type,java.lang.String,java.lang.String)>"
"System property \'java.security.auth.login.config\' is not set, using default JAAS configuration.",debug,"<org.apache.kafka.common.security.JaasContext: org.apache.kafka.common.security.JaasContext defaultContext(org.apache.kafka.common.security.JaasContext$Type,java.lang.String,java.lang.String)>"
Sending %%x response to server after receiving an error: {},debug,<org.apache.kafka.common.security.oauthbearer.internals.OAuthBearerSaslClient: byte[] evaluateChallenge(byte[])>
Successfully authenticated as {},debug,<org.apache.kafka.common.security.oauthbearer.internals.OAuthBearerSaslClient: byte[] evaluateChallenge(byte[])>
Creators provided through security.providers are expected to be sub-classes of SecurityProviderCreator,error,<org.apache.kafka.common.utils.SecurityUtils: void addConfiguredSecurityProviders(java.util.Map)>
Unrecognized security provider creator class,error,<org.apache.kafka.common.utils.SecurityUtils: void addConfiguredSecurityProviders(java.util.Map)>
Unexpected implementation of security provider creator class,error,<org.apache.kafka.common.utils.SecurityUtils: void addConfiguredSecurityProviders(java.util.Map)>
Clearing cached controller node {}.,trace,<org.apache.kafka.clients.admin.internals.AdminMetadataManager: void clearController()>
Unsubscribed all topics or patterns and assigned partitions,info,<org.apache.kafka.clients.consumer.KafkaConsumer: void unsubscribe()>
handleInput - starting post for {},debug,"<org.apache.kafka.common.security.oauthbearer.secured.HttpAccessTokenRetriever: void handleInput(java.net.HttpURLConnection,java.util.Map,java.lang.String,java.lang.Integer,java.lang.Integer)>"
handleInput - preparing to connect to {},debug,"<org.apache.kafka.common.security.oauthbearer.secured.HttpAccessTokenRetriever: void handleInput(java.net.HttpURLConnection,java.util.Map,java.lang.String,java.lang.Integer,java.lang.Integer)>"
handleInput - preparing to write request body to {},debug,"<org.apache.kafka.common.security.oauthbearer.secured.HttpAccessTokenRetriever: void handleInput(java.net.HttpURLConnection,java.util.Map,java.lang.String,java.lang.Integer,java.lang.Integer)>"
Skipping return offset for {} due to error {}.,warn,"<org.apache.kafka.clients.admin.internals.ListConsumerGroupOffsetsHandler: void lambda$handleResponse$0(java.util.Map,org.apache.kafka.common.TopicPartition,org.apache.kafka.common.requests.OffsetFetchResponse$PartitionData)>"
The config {} in the response from broker {} is not in the request,warn,<org.apache.kafka.clients.admin.KafkaAdminClient$11: void handleResponse(org.apache.kafka.common.requests.AbstractResponse)>
The config {} in the response from the least loaded broker is not in the request,warn,<org.apache.kafka.clients.admin.KafkaAdminClient$11: void handleResponse(org.apache.kafka.common.requests.AbstractResponse)>
allocated buffer of size {} ,trace,<org.apache.kafka.common.memory.SimpleMemoryPool: void bufferToBeReturned(java.nio.ByteBuffer)>
Handling v ListOffsetResponse response for {}. Fetched offset {},debug,"<org.apache.kafka.clients.consumer.internals.Fetcher: void handleListOffsetResponse(org.apache.kafka.common.requests.ListOffsetsResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
"Handling ListOffsetResponse response for {}. Fetched offset {}, timestamp {}",debug,"<org.apache.kafka.clients.consumer.internals.Fetcher: void handleListOffsetResponse(org.apache.kafka.common.requests.ListOffsetsResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
Cannot search by timestamp for partition {} because the message format version is before ..,debug,"<org.apache.kafka.clients.consumer.internals.Fetcher: void handleListOffsetResponse(org.apache.kafka.common.requests.ListOffsetsResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
"Attempt to fetch offsets for partition {} failed due to {}, retrying.",debug,"<org.apache.kafka.clients.consumer.internals.Fetcher: void handleListOffsetResponse(org.apache.kafka.common.requests.ListOffsetsResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
Received unknown topic or partition error in ListOffset request for partition {},warn,"<org.apache.kafka.clients.consumer.internals.Fetcher: void handleListOffsetResponse(org.apache.kafka.common.requests.ListOffsetsResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
"Attempt to fetch offsets for partition {} failed due to unexpected exception: {}, retrying.",warn,"<org.apache.kafka.clients.consumer.internals.Fetcher: void handleListOffsetResponse(org.apache.kafka.common.requests.ListOffsetsResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
message,trace,<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void trace(java.lang.String)>
"ValidationChain: {}, {}",fine,"<jdk.internal.event.EventHelper: void logX509ValidationEvent(int,int[])>"
message,trace,"<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void trace(java.lang.String,java.lang.Object)>"
message,info,"<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void info(java.lang.String,java.lang.Object,java.lang.Object)>"
Broker low on memory - could not allocate buffer of size {} for source {},trace,<org.apache.kafka.common.network.NetworkReceive: long readFrom(java.nio.channels.ScatteringByteChannel)>
"Response included transactionalId `{}`, which was not requested",warn,"<org.apache.kafka.clients.admin.internals.DescribeTransactionsHandler: org.apache.kafka.clients.admin.internals.AdminApiHandler$ApiResult handleResponse(org.apache.kafka.common.Node,java.util.Set,org.apache.kafka.common.requests.AbstractResponse)>"
Metadata request for topic {} returned topic-level error {}. Will retry,debug,"<org.apache.kafka.clients.admin.internals.PartitionLeaderStrategy: void handleTopicError(java.lang.String,org.apache.kafka.common.protocol.Errors,java.util.Set,java.util.Map)>"
Received authorization failure for topic {} in `Metadata` response,error,"<org.apache.kafka.clients.admin.internals.PartitionLeaderStrategy: void handleTopicError(java.lang.String,org.apache.kafka.common.protocol.Errors,java.util.Set,java.util.Map)>"
Received invalid topic error for topic {} in `Metadata` response,error,"<org.apache.kafka.clients.admin.internals.PartitionLeaderStrategy: void handleTopicError(java.lang.String,org.apache.kafka.common.protocol.Errors,java.util.Set,java.util.Map)>"
Received unexpected error for topic {} in `Metadata` response,error,"<org.apache.kafka.clients.admin.internals.PartitionLeaderStrategy: void handleTopicError(java.lang.String,org.apache.kafka.common.protocol.Errors,java.util.Set,java.util.Map)>"
The following subscribed topics are not assigned to any members: {} ,warn,"<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: void maybeUpdateGroupSubscription(java.lang.String,java.util.Map,java.util.Set)>"
"The following not-subscribed topics are assigned, and their metadata will be fetched from the brokers: {}",info,"<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: void maybeUpdateGroupSubscription(java.lang.String,java.util.Map,java.util.Set)>"
Closing the Kafka producer with timeoutMillis = {} ms.,info,"<org.apache.kafka.clients.producer.KafkaProducer: void close(java.time.Duration,boolean)>"
Overriding close timeout {} ms to  ms in order to prevent useless blocking due to self-join. This means you have incorrectly invoked close with a non-zero timeout from the producer call-back.,warn,"<org.apache.kafka.clients.producer.KafkaProducer: void close(java.time.Duration,boolean)>"
Interrupted while joining ioThread,error,"<org.apache.kafka.clients.producer.KafkaProducer: void close(java.time.Duration,boolean)>"
Proceeding to force close the producer since pending requests could not be completed within timeout {} ms.,info,"<org.apache.kafka.clients.producer.KafkaProducer: void close(java.time.Duration,boolean)>"
Kafka producer has been closed,debug,"<org.apache.kafka.clients.producer.KafkaProducer: void close(java.time.Duration,boolean)>"
Checking login config for Zookeeper JAAS context {},debug,<org.apache.kafka.common.security.JaasUtils: boolean isZkSaslEnabled()>
"JAAS configuration is present, but system property zookeeper.sasl.client is set to false, which disables SASL in the ZooKeeper client",error,<org.apache.kafka.common.security.JaasUtils: boolean isZkSaslEnabled()>
Idempotence will be disabled because {} is set to .,info,<org.apache.kafka.clients.producer.ProducerConfig: void postProcessAndValidateIdempotenceConfigs(java.util.Map)>
"Idempotence will be disabled because {} is set to {}, not set to \'all\'.",info,<org.apache.kafka.clients.producer.ProducerConfig: void postProcessAndValidateIdempotenceConfigs(java.util.Map)>
"Idempotence will be disabled because {} is set to {}, which is greater than . Please note that in v.. and onward, this will become an error.",warn,<org.apache.kafka.clients.producer.ProducerConfig: void postProcessAndValidateIdempotenceConfigs(java.util.Map)>
The partition {} in the response from broker {} is not in the request,warn,<org.apache.kafka.clients.admin.KafkaAdminClient$14: void handleResponse(org.apache.kafka.common.requests.AbstractResponse)>
Timed out {} call(s) with assigned nodes.,debug,<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: int timeoutCallsToSend(org.apache.kafka.clients.admin.KafkaAdminClient$TimeoutProcessor)>
Terminating process due to signal {},info,"<org.apache.kafka.common.utils.LoggingSignalHandler$1: java.lang.Object invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])>"
About to close the idle connection from {} due to being idle for {} millis,trace,<org.apache.kafka.common.network.Selector: void maybeCloseOldestConnection(long)>
The path {} is not a directory,warn,"<org.apache.kafka.common.config.provider.DirectoryConfigProvider: org.apache.kafka.common.config.ConfigData get(java.lang.String,java.util.function.Predicate)>"
Could not list directory {},error,"<org.apache.kafka.common.config.provider.DirectoryConfigProvider: org.apache.kafka.common.config.ConfigData get(java.lang.String,java.util.function.Predicate)>"
message,debug,"<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void debug(java.lang.String,java.lang.Object)>"
Sending metadata request {} to node {},debug,"<org.apache.kafka.clients.NetworkClient$DefaultMetadataUpdater: long maybeUpdate(long,org.apache.kafka.common.Node)>"
Initialize connection to node {} for sending metadata request,debug,"<org.apache.kafka.clients.NetworkClient$DefaultMetadataUpdater: long maybeUpdate(long,org.apache.kafka.common.Node)>"
Successfully logged in.,info,<org.apache.kafka.common.security.oauthbearer.internals.expiring.ExpiringCredentialRefreshingLogin: javax.security.auth.login.LoginContext login()>
No Expiring Credential,debug,<org.apache.kafka.common.security.oauthbearer.internals.expiring.ExpiringCredentialRefreshingLogin: javax.security.auth.login.LoginContext login()>
"Principal={}: Current clock: {} is later than expiry {}. This may indicate a clock skew problem. Check that this host\'s and remote host\'s clocks are in sync. Not starting refresh thread. This process is likely unable to authenticate SASL connections (for example, it is unlikely to be able to authenticate a connection with a Kafka Broker).",error,<org.apache.kafka.common.security.oauthbearer.internals.expiring.ExpiringCredentialRefreshingLogin: javax.security.auth.login.LoginContext login()>
Principal={}: It is an expiring credential,debug,<org.apache.kafka.common.security.oauthbearer.internals.expiring.ExpiringCredentialRefreshingLogin: javax.security.auth.login.LoginContext login()>
Subscribed to partition(s): {},info,<org.apache.kafka.clients.consumer.KafkaConsumer: void assign(java.util.Collection)>
Topic authorization failed for topics {},error,<org.apache.kafka.clients.Metadata: void checkUnauthorizedTopics(org.apache.kafka.common.Cluster)>
message,debug,<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void debug(java.lang.String)>
Executing onLeavePrepare with generation {},debug,<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: void onLeavePrepare()>
"Invalid SASL mechanism response, server may be expecting only GSSAPI tokens",debug,<org.apache.kafka.common.security.authenticator.SaslClientAuthenticator: org.apache.kafka.common.requests.AbstractResponse receiveKafkaResponse()>
Using SASL mechanism \'{}\' provided by client,debug,"<org.apache.kafka.common.security.authenticator.SaslServerAuthenticator: java.lang.String handleHandshakeRequest(org.apache.kafka.common.requests.RequestContext,org.apache.kafka.common.requests.SaslHandshakeRequest)>"
SASL mechanism \'{}\' requested by client is not supported,debug,"<org.apache.kafka.common.security.authenticator.SaslServerAuthenticator: java.lang.String handleHandshakeRequest(org.apache.kafka.common.requests.RequestContext,org.apache.kafka.common.requests.SaslHandshakeRequest)>"
throttleTimeMs,<init>,"<org.apache.kafka.common.requests.AlterReplicaLogDirsRequest: org.apache.kafka.common.requests.AlterReplicaLogDirsResponse getErrorResponse(int,java.lang.Throwable)>"
Resetting generation {}due to: {},info,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator: void resetStateAndGeneration(java.lang.String,boolean)>"
Seeking to {} offset of partition {},info,"<org.apache.kafka.clients.consumer.internals.SubscriptionState: void lambda$requestOffsetReset$3(org.apache.kafka.clients.consumer.OffsetResetStrategy,org.apache.kafka.common.TopicPartition)>"
snapshot_id,<init>,<org.apache.kafka.common.message.FetchResponseData$PartitionData: void <clinit>()>
An internal error occurred while retrieving token from callback handler,<init>,<org.apache.kafka.common.security.oauthbearer.OAuthBearerLoginModule: void identifyToken()>
Login failed: {} : {} (URI={}),info,<org.apache.kafka.common.security.oauthbearer.OAuthBearerLoginModule: void identifyToken()>
Skipping reset of partition {} since it is no longer assigned,debug,"<org.apache.kafka.clients.consumer.internals.SubscriptionState: void maybeSeekUnvalidated(org.apache.kafka.common.TopicPartition,org.apache.kafka.clients.consumer.internals.SubscriptionState$FetchPosition,org.apache.kafka.clients.consumer.OffsetResetStrategy)>"
Skipping reset of partition {} since reset is no longer needed,debug,"<org.apache.kafka.clients.consumer.internals.SubscriptionState: void maybeSeekUnvalidated(org.apache.kafka.common.TopicPartition,org.apache.kafka.clients.consumer.internals.SubscriptionState$FetchPosition,org.apache.kafka.clients.consumer.OffsetResetStrategy)>"
Skipping reset of partition {} since an alternative reset has been requested,debug,"<org.apache.kafka.clients.consumer.internals.SubscriptionState: void maybeSeekUnvalidated(org.apache.kafka.common.TopicPartition,org.apache.kafka.clients.consumer.internals.SubscriptionState$FetchPosition,org.apache.kafka.clients.consumer.OffsetResetStrategy)>"
Resetting offset for partition {} to position {}.,info,"<org.apache.kafka.clients.consumer.internals.SubscriptionState: void maybeSeekUnvalidated(org.apache.kafka.common.TopicPartition,org.apache.kafka.clients.consumer.internals.SubscriptionState$FetchPosition,org.apache.kafka.clients.consumer.OffsetResetStrategy)>"
Requesting metadata update for partition {} of topic {}.,trace,"<org.apache.kafka.clients.producer.KafkaProducer: org.apache.kafka.clients.producer.KafkaProducer$ClusterAndWaitTime waitOnMetadata(java.lang.String,java.lang.Integer,long,long)>"
Requesting metadata update for topic {}.,trace,"<org.apache.kafka.clients.producer.KafkaProducer: org.apache.kafka.clients.producer.KafkaProducer$ClusterAndWaitTime waitOnMetadata(java.lang.String,java.lang.Integer,long,long)>"
Cluster ID: {},info,"<org.apache.kafka.clients.Metadata: void update(int,org.apache.kafka.common.requests.MetadataResponse,boolean,long)>"
Updated cluster metadata updateVersion {} to {},debug,"<org.apache.kafka.clients.Metadata: void update(int,org.apache.kafka.common.requests.MetadataResponse,boolean,long)>"
