Log,LoggingLevel,Method
"<*>, path, value, mtime, atime, <*>",logEdit,"<org.apache.hadoop.hdfs.server.namenode.FSEditLog: void logSymlink(java.lang.String,java.lang.String,long,long,org.apache.hadoop.hdfs.server.namenode.INodeSymlink,boolean)>"
"getUGI is returning: , <*>, ",debug,"<org.apache.hadoop.hdfs.server.common.JspHelper: org.apache.hadoop.security.UserGroupInformation getUGI(javax.servlet.ServletContext,javax.servlet.http.HttpServletRequest,org.apache.hadoop.conf.Configuration,org.apache.hadoop.security.UserGroupInformation$AuthenticationMethod,boolean)>"
"Failed to place enough replicas: expected size is , expectedSize,  but only , <*>,  storage types can be selected , (replication=, $i, , selected=, <*>, , unavailable=, unavailables, , removed=, $u, , policy=, this, ), ",warn,"<org.apache.hadoop.hdfs.protocol.BlockStoragePolicy: java.util.List chooseStorageTypes(short,java.lang.Iterable,java.util.EnumSet,boolean)>"
"Discard the EditLog files, the given start txid is , startTxId, ",info,<org.apache.hadoop.hdfs.server.namenode.FileJournalManager: void discardEditLogSegments(long)>
"Trash the EditLog file , elf_, ",info,<org.apache.hadoop.hdfs.server.namenode.FileJournalManager: void discardEditLogSegments(long)>
firstTxId lastTxId,waitForWriteQuorum,"<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void finalizeLogSegment(long,long)>"
"Start checkpoint at txid , <*>, ",info,"<org.apache.hadoop.hdfs.server.namenode.FSImage: org.apache.hadoop.hdfs.server.protocol.NamenodeCommand startCheckpoint(org.apache.hadoop.hdfs.server.protocol.NamenodeRegistration,org.apache.hadoop.hdfs.server.protocol.NamenodeRegistration)>"
"Name node , <*>,  has newer image layout version: LV = , <*>,  cTime = , <*>, . Current version: LV = , <*>,  cTime = , <*>, ",error,"<org.apache.hadoop.hdfs.server.namenode.FSImage: org.apache.hadoop.hdfs.server.protocol.NamenodeCommand startCheckpoint(org.apache.hadoop.hdfs.server.protocol.NamenodeRegistration,org.apache.hadoop.hdfs.server.protocol.NamenodeRegistration)>"
"Restored trash for bpid , bpid, ",info,<org.apache.hadoop.hdfs.server.datanode.DataStorage: void restoreTrash(java.lang.String)>
"Total time to scan all replicas for block pool , bpid, : , arr$#, ms, ",info,"<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList: void addBlockPool(java.lang.String,org.apache.hadoop.conf.Configuration)>"
"BLOCK* processReport: logged info for , <*>,  of , i$_,  reported., ",info,"<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: java.util.Collection processReport(org.apache.hadoop.hdfs.server.blockmanagement.DatanodeStorageInfo,org.apache.hadoop.hdfs.protocol.BlockListAsLongs)>"
"Cancelling , <*>, ",info,<org.apache.hadoop.hdfs.DFSClient: void cancelDelegationToken(org.apache.hadoop.security.token.Token)>
"Decreasing replication from , $i,  to , $i,  for , src, ",info,"<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: void setReplication(short,short,java.lang.String,org.apache.hadoop.hdfs.protocol.Block[])>"
"Increasing replication from , $i,  to , $i,  for , src, ",info,"<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: void setReplication(short,short,java.lang.String,org.apache.hadoop.hdfs.protocol.Block[])>"
"New BlockReaderLocalLegacy for file , <*>,  of size , <*>,  startOffset , startOffset,  length , length,  short circuit checksum , <*>_, ",debug,"<org.apache.hadoop.hdfs.BlockReaderLocalLegacy: org.apache.hadoop.hdfs.BlockReaderLocalLegacy newBlockReader(org.apache.hadoop.hdfs.DFSClient$Conf,org.apache.hadoop.security.UserGroupInformation,org.apache.hadoop.conf.Configuration,java.lang.String,org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.security.token.Token,org.apache.hadoop.hdfs.protocol.DatanodeInfo,long,long,org.apache.hadoop.hdfs.StorageType)>"
"BlockReaderLocalLegacy: Removing , blk,  from cache because local file , <*>,  could not be opened., ",warn,"<org.apache.hadoop.hdfs.BlockReaderLocalLegacy: org.apache.hadoop.hdfs.BlockReaderLocalLegacy newBlockReader(org.apache.hadoop.hdfs.DFSClient$Conf,org.apache.hadoop.security.UserGroupInformation,org.apache.hadoop.conf.Configuration,java.lang.String,org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.security.token.Token,org.apache.hadoop.hdfs.protocol.DatanodeInfo,long,long,org.apache.hadoop.hdfs.StorageType)>"
"Purging remote journals older than txid , minTxIdToKeep, ",info,<org.apache.hadoop.hdfs.qjournal.client.QuorumJournalManager: void purgeLogsOlderThan(long)>
"BLOCK* Removing stale replica from location: , <*>, ",info,<org.apache.hadoop.hdfs.server.blockmanagement.BlockInfoUnderConstruction: void setGenerationStampAndVerifyReplicas(long)>
"Cached dfsUsed found for , <*>, : , <*>, ",info,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.BlockPoolSlice: long loadDfsUsed()>
"Connecting to datanode , <*>, ",debug,"<org.apache.hadoop.hdfs.DFSInputStream: org.apache.hadoop.hdfs.DFSInputStream$DNAddrPair getBestNodeDNAddrPair(org.apache.hadoop.hdfs.protocol.LocatedBlock,java.util.Collection)>"
Exception encountered:,debug,<org.apache.hadoop.hdfs.tools.DFSAdmin: int run(java.lang.String[])>
"Did not renew lease for client , c, ",debug,<org.apache.hadoop.hdfs.LeaseRenewer: void renew()>
"Lease renewed for client , <*>, ",debug,<org.apache.hadoop.hdfs.LeaseRenewer: void renew()>
"<*>, : , b,  (numBytes=, <*>, ), , stage=, stage, , clientname=, clientname, , targets=, <*>, , target storage types=, <*>_, ",debug,"<org.apache.hadoop.hdfs.server.datanode.DataNode$DataTransfer: void <init>(org.apache.hadoop.hdfs.server.datanode.DataNode,org.apache.hadoop.hdfs.protocol.DatanodeInfo[],org.apache.hadoop.hdfs.StorageType[],org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.hdfs.protocol.datatransfer.BlockConstructionStage,java.lang.String)>"
"Rolling forward previously half-completed synchronization: , <*>,  -> , <*>, ",info,<org.apache.hadoop.hdfs.qjournal.server.Journal: void completeHalfDoneAcceptRecovery(org.apache.hadoop.hdfs.qjournal.protocol.QJournalProtocolProtos$PersistedRecoveryPaxosData)>
"src, nsQuota, dsQuota",logEdit,"<org.apache.hadoop.hdfs.server.namenode.FSEditLog: void logSetQuota(java.lang.String,long,long)>"
"In safemode, not computing replication work",debug,<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: int invalidateWorkForOneNode(org.apache.hadoop.hdfs.protocol.DatanodeInfo)>
"DataNode , dn,  cannot be found with UUID , <*>, , removing block invalidation work., ",warn,<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: int invalidateWorkForOneNode(org.apache.hadoop.hdfs.protocol.DatanodeInfo)>
"BLOCK* , <*>, : ask , dn,  to delete , <*>, ",info,<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: int invalidateWorkForOneNode(org.apache.hadoop.hdfs.protocol.DatanodeInfo)>
"Edits URI , dir,  listed multiple times in , dfs.namenode.shared.edits.dir, . Ignoring duplicates., ",warn,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: java.util.List getNamespaceEditsDirs(org.apache.hadoop.conf.Configuration,boolean)>"
"Edits URI , i$,  listed multiple times in , dfs.namenode.shared.edits.dir,  and , dfs.namenode.edits.dir, . Ignoring duplicates., ",warn,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: java.util.List getNamespaceEditsDirs(org.apache.hadoop.conf.Configuration,boolean)>"
hadoop.ssl.enabled is deprecated. Please use dfs.http.policy.,warn,<org.apache.hadoop.hdfs.DFSUtil: org.apache.hadoop.http.HttpConfig$Policy getHttpPolicy(org.apache.hadoop.conf.Configuration)>
dfs.https.enable is deprecated. Please use dfs.http.policy.,warn,<org.apache.hadoop.hdfs.DFSUtil: org.apache.hadoop.http.HttpConfig$Policy getHttpPolicy(org.apache.hadoop.conf.Configuration)>
"newInfo = , <*>, ",debug,<org.apache.hadoop.hdfs.DFSInputStream: long fetchLocatedBlocksAndGetLastBlockLength()>
"Failed to mkdirs , <*>, ",warn,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.BlockPoolSlice: int moveLazyPersistReplicasToFinalized(java.io.File)>
"Failed to move meta file from , file,  to , <*>, ",warn,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.BlockPoolSlice: int moveLazyPersistReplicasToFinalized(java.io.File)>
"Failed to move block file from , <*>,  to , <*>, ",warn,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.BlockPoolSlice: int moveLazyPersistReplicasToFinalized(java.io.File)>
"Failed to move , <*>,  to , <*>, ",warn,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.BlockPoolSlice: int moveLazyPersistReplicasToFinalized(java.io.File)>
Exception occured while compiling report: ,warn,"<org.apache.hadoop.hdfs.server.datanode.DirectoryScanner$ReportCompiler: java.util.LinkedList compileReport(org.apache.hadoop.hdfs.server.datanode.fsdataset.FsVolumeSpi,java.io.File,java.util.LinkedList)>"
"DFSClient readNextPacket got header , <*>, ",trace,<org.apache.hadoop.hdfs.RemoteBlockReader2: void readNextPacket()>
"Unable to stop HTTP server for , this, ",warn,<org.apache.hadoop.hdfs.qjournal.server.JournalNode: void stop(int)>
"Unresolved datanode registration: , <*>, ",warn,<org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager: void registerDatanode(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration)>
"BLOCK* registerDatanode: from , nodeReg,  storage , <*>, ",info,<org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager: void registerDatanode(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration)>
"BLOCK* registerDatanode: , <*>, ",info,<org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager: void registerDatanode(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration)>
BLOCK* registerDatanode: node restarted.,debug,<org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager: void registerDatanode(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration)>
"BLOCK* registerDatanode: , <*>,  is replaced by , nodeReg,  with the same storageID , <*>, ",info,<org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager: void registerDatanode(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration)>
<*>,remove,<org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager: void registerDatanode(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration)>
<*>,add,<org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager: void registerDatanode(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration)>
"Sending heartbeat with , <*>,  storage reports from service actor: , this, ",debug,<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: org.apache.hadoop.hdfs.server.protocol.HeartbeatResponse sendHeartBeat()>
"deleting  , <*>,  FAILED, ",warn,"<org.apache.hadoop.hdfs.util.MD5FileUtils: void renameMD5File(java.io.File,java.io.File)>"
,<init>,"<org.apache.hadoop.hdfs.qjournal.server.Journal: org.apache.hadoop.hdfs.server.protocol.RemoteEditLogManifest getEditLogManifest(long,boolean)>"
sinceTxId inProgressOk,<init>,"<org.apache.hadoop.hdfs.qjournal.server.Journal: org.apache.hadoop.hdfs.server.protocol.RemoteEditLogManifest getEditLogManifest(long,boolean)>"
"this,  starting to offer service, ",info,<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void run()>
"Initialization failed for , this,  , <*>, ",error,<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void run()>
"Initialization failed for , this, . Exiting. , ",fatal,<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void run()>
"Ending block pool service for: , this, ",warn,<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void run()>
"Exception in BPOfferService for , this, ",error,<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void run()>
"Ending block pool service for: , this, ",warn,<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void run()>
"Unexpected exception in block pool , this, ",warn,<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void run()>
"Ending block pool service for: , this, ",warn,<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void run()>
"Ending block pool service for: , this, ",warn,<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void run()>
should not exceed quota while snapshot deletion,error,"<org.apache.hadoop.hdfs.server.namenode.INodeReference$WithName: void destroyAndCollectBlocks(org.apache.hadoop.hdfs.server.namenode.INode$BlocksMapUpdateInfo,java.util.List)>"
"Slow manageWriterOsCache took , <*>, ms (threshold=, <*>, ms), ",warn,<org.apache.hadoop.hdfs.server.datanode.BlockReceiver: void manageWriterOsCache(long)>
"Error managing cache for writer of block , <*>, ",warn,<org.apache.hadoop.hdfs.server.datanode.BlockReceiver: void manageWriterOsCache(long)>
Encountered exception setting Rollback Image,warn,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.protocol.RollingUpgradeInfo$Bean getRollingUpgradeStatus()>
"src, policyId",logEdit,"<org.apache.hadoop.hdfs.server.namenode.FSEditLog: void logSetStoragePolicy(java.lang.String,byte)>"
"Found existing DT for , <*>, ",debug,<org.apache.hadoop.hdfs.web.TokenAspect: void initDelegationToken(org.apache.hadoop.security.UserGroupInformation)>
"Recovered , <*>,  replicas from , <*>, ",info,"<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.BlockPoolSlice: void getVolumeMap(org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ReplicaMap,org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.RamDiskReplicaTracker)>"
"Block pool storage directory , dataDir,  does not exist, ",info,"<org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceStorage: org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory loadStorageDirectory(org.apache.hadoop.hdfs.server.datanode.DataNode,org.apache.hadoop.hdfs.server.protocol.NamespaceInfo,java.io.File,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption)>"
"Block pool storage directory , dataDir,  is not formatted for , <*>, ",info,"<org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceStorage: org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory loadStorageDirectory(org.apache.hadoop.hdfs.server.datanode.DataNode,org.apache.hadoop.hdfs.server.protocol.NamespaceInfo,java.io.File,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption)>"
Formatting ...,info,"<org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceStorage: org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory loadStorageDirectory(org.apache.hadoop.hdfs.server.datanode.DataNode,org.apache.hadoop.hdfs.server.protocol.NamespaceInfo,java.io.File,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption)>"
"persistNewBlock: , path,  with new block , <*>, , current total block count is , <*>, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void persistNewBlock(java.lang.String,org.apache.hadoop.hdfs.server.namenode.INodeFile)>"
"set restore failed storage to , val, ",warn,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void setRestoreFailedStorage(boolean)>
Failed to set keys,error,<org.apache.hadoop.hdfs.server.balancer.KeyManager$BlockKeyUpdater: void run()>
InterruptedException in block key updater thread,debug,<org.apache.hadoop.hdfs.server.balancer.KeyManager$BlockKeyUpdater: void run()>
Exception in block key updater thread,error,<org.apache.hadoop.hdfs.server.balancer.KeyManager$BlockKeyUpdater: void run()>
"blocks = , <*>, ",debug,"<org.apache.hadoop.hdfs.server.blockmanagement.BlockManager: org.apache.hadoop.hdfs.protocol.LocatedBlocks createLocatedBlocks(org.apache.hadoop.hdfs.server.blockmanagement.BlockInfo[],long,boolean,long,long,boolean,boolean,org.apache.hadoop.fs.FileEncryptionInfo)>"
"<*>, : starting, ",info,<org.apache.hadoop.hdfs.BlockReaderLocal: int read(java.nio.ByteBuffer)>
"traceString_, : I/O error, ",info,<org.apache.hadoop.hdfs.BlockReaderLocal: int read(java.nio.ByteBuffer)>
"traceString_, : returning , nRead_, ",info,<org.apache.hadoop.hdfs.BlockReaderLocal: int read(java.nio.ByteBuffer)>
Periodic block scanner is not running,warn,"<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner$Servlet: void doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>"
Periodic block scanner is not running. Please check the datanode log if this is unexpected.,append,"<org.apache.hadoop.hdfs.server.datanode.DataBlockScanner$Servlet: void doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>"
"block=, <*>, , (length=, <*>, ), syncList=, syncList, ",debug,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void syncBlock(org.apache.hadoop.hdfs.server.protocol.BlockRecoveryCommand$RecoveringBlock,java.util.List)>"
"Failed to updateBlock (newblock=, $u, , datanode=, <*>, ), ",warn,"<org.apache.hadoop.hdfs.server.datanode.DataNode: void syncBlock(org.apache.hadoop.hdfs.server.protocol.BlockRecoveryCommand$RecoveringBlock,java.util.List)>"
"Triggering log roll on remote NameNode , <*>, ",info,<org.apache.hadoop.hdfs.server.namenode.ha.EditLogTailer: void triggerActiveLogRoll()>
Unable to trigger a roll of the active NN,warn,<org.apache.hadoop.hdfs.server.namenode.ha.EditLogTailer: void triggerActiveLogRoll()>
"-r, --rack arguments are not supported anymore. RackID resolution is handled by the NameNode.",error,"<org.apache.hadoop.hdfs.server.datanode.DataNode: boolean parseArguments(java.lang.String[],org.apache.hadoop.conf.Configuration)>"
"DIR* FSDirectory.unprotectedRenameTo: failed to rename , src,  to , dst_,  because destination exists, ",warn,"<org.apache.hadoop.hdfs.server.namenode.FSDirectory: boolean unprotectedRenameTo(java.lang.String,java.lang.String,long)>"
"DIR* FSDirectory.unprotectedRenameTo: failed to rename , src,  to , dst_,  because destination\'s parent does not exist, ",warn,"<org.apache.hadoop.hdfs.server.namenode.FSDirectory: boolean unprotectedRenameTo(java.lang.String,java.lang.String,long)>"
"DIR* FSDirectory.unprotectedRenameTo: failed to rename , src,  to , dst_,  because the source can not be removed, ",warn,"<org.apache.hadoop.hdfs.server.namenode.FSDirectory: boolean unprotectedRenameTo(java.lang.String,java.lang.String,long)>"
"DIR* FSDirectory.unprotectedRenameTo: , src,  is renamed to , dst_, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSDirectory: boolean unprotectedRenameTo(java.lang.String,java.lang.String,long)>"
"DIR* FSDirectory.unprotectedRenameTo: failed to rename , src,  to , dst_, ",warn,"<org.apache.hadoop.hdfs.server.namenode.FSDirectory: boolean unprotectedRenameTo(java.lang.String,java.lang.String,long)>"
"Cannot parse line: , line, ",warn,<org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceScanner$LogEntry: org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceScanner$LogEntry parseEntry(java.lang.String)>
"Error reporting an error to NameNode , <*>, ",warn,"<org.apache.hadoop.hdfs.server.datanode.BPServiceActor: void trySendErrorReport(int,java.lang.String)>"
"Periodic Block Verification Scanner initialized with interval , hours_,  hours for block pool , bpid, ",info,"<org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceScanner: void <init>(java.lang.String,org.apache.hadoop.hdfs.server.datanode.DataNode,org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi,org.apache.hadoop.conf.Configuration)>"
Could not open verfication log. Verification times are not stored.,warn,"<org.apache.hadoop.hdfs.server.datanode.BlockPoolSliceScanner: void <init>(java.lang.String,org.apache.hadoop.hdfs.server.datanode.DataNode,org.apache.hadoop.hdfs.server.datanode.fsdataset.FsDatasetSpi,org.apache.hadoop.conf.Configuration)>"
"DIR* NameSystem.renameTo: with options - , srcArg,  to , dstArg, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void renameTo(java.lang.String,java.lang.String,org.apache.hadoop.fs.Options$Rename[])>"
"<*>, : enqueue , <*>, ",debug,"<org.apache.hadoop.hdfs.server.datanode.BlockReceiver$PacketResponder: void enqueue(long,boolean,long,org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$Status)>"
"Unable to purge old storage , <*>, ",warn,<org.apache.hadoop.hdfs.server.namenode.FSImage: void purgeOldStorage(org.apache.hadoop.hdfs.server.namenode.NNStorage$NameNodeFile)>
"UnderReplicationBlocks.update , block,  curReplicas , curReplicas,  curExpectedReplicas , curExpectedReplicas,  oldReplicas , oldReplicas,  oldExpectedReplicas  , oldExpectedReplicas,  curPri  , <*>,  oldPri  , <*>, ",debug,"<org.apache.hadoop.hdfs.server.blockmanagement.UnderReplicatedBlocks: void update(org.apache.hadoop.hdfs.protocol.Block,int,int,int,int,int)>"
"BLOCK* NameSystem.UnderReplicationBlock.update:, block,  has only , curReplicas,  replicas and needs , curExpectedReplicas,  replicas so is added to neededReplications,  at priority level , <*>, ",debug,"<org.apache.hadoop.hdfs.server.blockmanagement.UnderReplicatedBlocks: void update(org.apache.hadoop.hdfs.protocol.Block,int,int,int,int,int)>"
"Renaming , <*>,  to , <*>, ",debug,"<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl: org.apache.hadoop.hdfs.server.datanode.ReplicaBeingWritten append(java.lang.String,org.apache.hadoop.hdfs.server.datanode.FinalizedReplica,long,long)>"
"Renaming , <*>,  to , $u, , file length=, <*>, ",debug,"<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl: org.apache.hadoop.hdfs.server.datanode.ReplicaBeingWritten append(java.lang.String,org.apache.hadoop.hdfs.server.datanode.FinalizedReplica,long,long)>"
"Cannot move meta file , <*>, back to the finalized directory , <*>, ",warn,"<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl: org.apache.hadoop.hdfs.server.datanode.ReplicaBeingWritten append(java.lang.String,org.apache.hadoop.hdfs.server.datanode.FinalizedReplica,long,long)>"
"Created new DT for , <*>, ",debug,<org.apache.hadoop.hdfs.web.TokenAspect: void ensureTokenInitialized()>
"resolveDuplicateReplicas decide to keep , replicaToKeep_, .  Will try to delete , <*>_, ",debug,"<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.BlockPoolSlice: org.apache.hadoop.hdfs.server.datanode.ReplicaInfo selectReplicaToDelete(org.apache.hadoop.hdfs.server.datanode.ReplicaInfo,org.apache.hadoop.hdfs.server.datanode.ReplicaInfo)>"
"this, : , purgeReason#__, ",debug,<org.apache.hadoop.hdfs.shortcircuit.ShortCircuitCache: void unref(org.apache.hadoop.hdfs.shortcircuit.ShortCircuitReplica)>
"this, : unref replica , replica, : , purgeReason_,  refCount , <*>,  -> , <*>, <*>, ",trace,<org.apache.hadoop.hdfs.shortcircuit.ShortCircuitCache: void unref(org.apache.hadoop.hdfs.shortcircuit.ShortCircuitReplica)>
requestShortCircuitFdsForRead failed,debug,"<org.apache.hadoop.hdfs.server.datanode.DataNode: java.io.FileInputStream[] requestShortCircuitFdsForRead(org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.security.token.Token,int)>"
"WebImageViewer started. Listening on , <*>, . Press Ctrl+C to stop the viewer., ",info,<org.apache.hadoop.hdfs.tools.offlineImageViewer.WebImageViewer: void initServer(java.lang.String)>
"NNStorage.attemptRestoreRemovedStorage: check removed(failed) storarge. removedStorages size = , <*>, ",info,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void attemptRestoreRemovedStorage()>
"currently disabled dir , <*>, ; type=, <*>, ;canwrite=, <*>, ",info,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void attemptRestoreRemovedStorage()>
"restoring dir , <*>, ",info,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void attemptRestoreRemovedStorage()>
"read off , off,  len , len, ",trace,"<org.apache.hadoop.hdfs.BlockReaderLocalLegacy: int read(byte[],int,int)>"
"Evicting block , <*>, ",debug,<org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl$LazyWriter: void evictBlocks()>
"Storage directory , <*>,  is not formatted., ",info,<org.apache.hadoop.hdfs.server.namenode.BackupImage: void recoverCreateRead()>
Formatting ...,info,<org.apache.hadoop.hdfs.server.namenode.BackupImage: void recoverCreateRead()>
"commitBlockSynchronization(lastblock=, lastblock, , newgenerationstamp=, newgenerationstamp, , newlength=, newlength, , newtargets=, <*>, , closeFile=, closeFile, , deleteBlock=, deleteblock, ), ",info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void commitBlockSynchronization(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,long,boolean,boolean,org.apache.hadoop.hdfs.protocol.DatanodeID[],java.lang.String[])>"
"Block (=, lastblock, ) not found, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void commitBlockSynchronization(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,long,boolean,boolean,org.apache.hadoop.hdfs.protocol.DatanodeID[],java.lang.String[])>"
"Unexpected block (=, lastblock, ) since the file (=, <*>, ) is not under construction, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void commitBlockSynchronization(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,long,boolean,boolean,org.apache.hadoop.hdfs.protocol.DatanodeID[],java.lang.String[])>"
"DatanodeDescriptor (=, <*>, ) not found, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void commitBlockSynchronization(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,long,boolean,boolean,org.apache.hadoop.hdfs.protocol.DatanodeID[],java.lang.String[])>"
"commitBlockSynchronization(newblock=, lastblock, , file=, src_, , newgenerationstamp=, newgenerationstamp, , newlength=, newlength, , newtargets=, <*>, ) successful, ",info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void commitBlockSynchronization(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,long,boolean,boolean,org.apache.hadoop.hdfs.protocol.DatanodeID[],java.lang.String[])>"
"commitBlockSynchronization(, lastblock, ) successful, ",info,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: void commitBlockSynchronization(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,long,boolean,boolean,org.apache.hadoop.hdfs.protocol.DatanodeID[],java.lang.String[])>"
"Using NN principal: , <*>, ",debug,<org.apache.hadoop.hdfs.tools.DFSHAAdmin: org.apache.hadoop.conf.Configuration addSecurityConfiguration(org.apache.hadoop.conf.Configuration)>
"Retry cache on namenode is , <*>_, ",info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.ipc.RetryCache initRetryCache(org.apache.hadoop.conf.Configuration)>
"Retry cache will use , <*>,  of total heap and retry cache entry expiry time is , <*>,  millis, ",info,<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.ipc.RetryCache initRetryCache(org.apache.hadoop.conf.Configuration)>
"BLOCK* NameSystem.getAdditionalBlock: , src,  inodeId , fileId,  for , clientName, ",debug,"<org.apache.hadoop.hdfs.server.namenode.FSNamesystem: org.apache.hadoop.hdfs.protocol.LocatedBlock getAdditionalBlock(java.lang.String,long,java.lang.String,org.apache.hadoop.hdfs.protocol.ExtendedBlock,java.util.Set,java.util.List)>"
"Execution rejected, Executing in current thread",info,"<org.apache.hadoop.hdfs.DFSClient$2: void rejectedExecution(java.lang.Runnable,java.util.concurrent.ThreadPoolExecutor)>"
"Renamed root path .reserved to , renameString, ",info,"<org.apache.hadoop.hdfs.server.namenode.FSImageFormat: byte[] renameReservedRootComponentOnUpgrade(byte[],int)>"
"BLOCK* NameSystem.UnderReplicationBlock.add:, block,  has only , curReplicas,  replicas and need , expectedReplicas,  replicas so is added to neededReplications,  at priority level , <*>, ",debug,"<org.apache.hadoop.hdfs.server.blockmanagement.UnderReplicatedBlocks: boolean add(org.apache.hadoop.hdfs.protocol.Block,int,int,int)>"
